bdb_cid,smiles,mw,alogp,tpsa,hbd,hba,rotb,rings,arom_rings,fsp3,formal_charge,heavy_atoms,globularity_proxy,scaffold
16,[O-]S(=O)(=O)[O-].[Mg+2],120.37,-1.7188,80.25999999999999,0,4,0,0,0,0.0,0,6,0.0,
32,CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O,414.59,6.8638,74.60000000000001,2,4,9,1,0,0.5384615384615384,0,30,0.2,O=C1C=CC=CC1
36,CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,362.47,4.2522,94.83000000000001,3,5,7,1,0,0.5238095238095238,0,26,0.23076923076923078,O=C1C=CC=CC1
37,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,212.25,2.6029,37.3,1,2,3,2,2,0.07142857142857142,0,16,0.75,O=C(Cc1ccccc1)c1ccccc1
38,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,324.42,3.1732,45.59,1,4,4,5,2,0.45,0,24,0.75,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1
41,CC1C2CCC(C3C4C5C=C(C6(C4C(=C3C2OC1=O)C)C5C(CCC7C6OC(=O)C7C)(C)O)C)(C)O,496.64,3.8024,93.06,2,6,0,7,0,0.8,0,36,0.7222222222222222,O=C1CC2CCCC3C(=CC4C3C3C=CC45C3CCCC3CC(=O)OC35)C2O1
42,CC1C2CCC3(C4(O3)CC=C(C4C2OC1=O)C)C,248.32,2.4518,38.83,0,3,0,4,0,0.8,0,18,0.7777777777777778,O=C1CC2CCC3OC34CC=CC4C2O1
43,CC1=CCC23C1C4C(CCC2(O3)C)C(=C)C(=O)O4,246.31,2.3719,38.83,0,3,0,4,0,0.6666666666666666,0,18,0.7777777777777778,C=C1C(=O)OC2C1CCC1OC13CC=CC23
44,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,341.28,3.3367,108.13000000000001,1,6,3,4,3,0.11764705882352941,0,25,0.68,c1ccc2c(c1)ccc1ccc3c(c12)OCO3
45,CC1=CC2C(CCC(=C)C(CC1)O)C(=C)C(=O)O2,248.32,2.5216,46.53,1,3,0,2,0,0.5333333333333333,0,18,0.7222222222222222,C=C1CCCC=CC2OC(=O)C(=C)C2CC1
46,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,194.19,-1.0293,61.82,0,6,0,2,2,0.375,0,14,0.6428571428571429,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
48,CC1C(CC2(C(C1(CC(C3=COC=C3)O)C=O)CCC(C2(C)O)O)C)OC(=O)C,408.49,2.3881,117.20000000000002,3,7,5,3,1,0.7272727272727273,0,29,0.5172413793103449,c1cc(CCC2CCCC3CCCCC32)co1
49,C1=CC=C2C(=C1)C=CC(=O)O2,146.14,1.793,30.21,0,2,0,2,2,0.0,0,11,0.9090909090909091,O=c1ccc2ccccc2o1
50,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,558.71,3.4993,138.20000000000002,3,8,5,4,0,0.75,0,40,0.425,O=C1CCC2C(=CCC3C4CCCC4CC(=O)C23)C1
51,CCCCCCCC=CC(C#CC#CC(C=C)O)O,260.38,2.8177,40.46,2,2,8,0,0,0.5294117647058824,0,19,0.0,
52,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,413.43,2.8818,75.69000000000001,0,8,4,5,2,0.4090909090909091,0,30,0.7333333333333333,O=C1OC(C2NCCc3cc4c(cc32)OCO4)c2ccccc21
53,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,339.39,3.86,49.81,0,5,6,3,3,0.25,0,25,0.64,c1ccc(Cc2nccc3ccccc23)cc1
54,CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C,248.32,2.762,38.83,0,3,0,3,0,0.6666666666666666,0,18,0.7777777777777778,C=C1C(=O)OC2C1CCC=CCCC1OC12
55,CC1C=C(C(=O)C2(C1CC3C4(C2C(=O)C(=C(C4CC(=O)O3)C)OC)C)C)OC,388.46,2.819,78.9,0,6,2,4,0,0.6818181818181818,0,28,0.6071428571428571,O=C1CC2C=CC(=O)C3C4C(=O)C=CCC4CC(O1)C23
56,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],277.27,1.1458,115.42000000000002,1,8,3,3,3,0.1111111111111111,0,19,0.7368421052631579,c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1
57,C1=CC=C(C=C1)C(=O)N,121.14,0.7855,43.09,1,1,1,1,1,0.0,0,9,0.6666666666666666,c1ccccc1
58,CCCC(C)(COC(=O)N)COC(=O)NC(C)C,260.33,2.0227,90.65,2,4,7,0,0,0.8333333333333334,0,18,0.0,
59,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,505.46,3.3366,177.58,6,2,9,2,2,0.2727272727272727,0,34,0.35294117647058826,C(=NC=NCCCCCCN=CN=CNc1ccccc1)Nc1ccccc1
60,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2,274.8,3.8186,16.130000000000003,0,2,5,2,2,0.3125,0,19,0.631578947368421,c1ccc(Cc2ccccn2)cc1
61,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,255.36,3.3542,12.47,0,2,6,2,2,0.29411764705882354,0,19,0.631578947368421,c1ccc(Cc2ccccc2)cc1
62,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,309.45,4.1886,23.47,1,2,6,3,2,0.42857142857142855,0,23,0.782608695652174,c1ccc(C(CCCN2CCCCC2)c2ccccc2)cc1
63,C1=CC=C(C=C1)NC(=S)NC2=CC=CC=C2,228.32,3.4955,24.06,2,1,2,2,2,0.0,0,16,0.75,S=C(Nc1ccccc1)Nc1ccccc1
64,C=CS(=O)C=C,102.16,1.0221,17.07,0,1,2,0,0,0.0,0,6,0.0,
65,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,281.23,4.1472,49.33,2,2,3,2,2,0.07142857142857142,0,20,0.6,c1ccc(Nc2ccccc2)cc1
66,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,375.87,4.4256,40.54,1,3,6,3,2,0.38095238095238093,0,26,0.6923076923076923,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1
67,C1=CC=C(C=C1)C(=O)[O-].[Na+],144.11,-2.9459,40.129999999999995,0,2,1,1,1,0.0,0,10,0.6,c1ccccc1
68,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,265.36,0.60774,75.91,2,5,4,2,2,0.4166666666666667,1,18,0.6111111111111112,c1ncc(C[n+]2ccsc2)cn1
69,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],323.13,0.909,112.70000000000002,3,5,6,1,1,0.36363636363636365,0,20,0.3,c1ccccc1
70,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,354.45,2.6471,65.56,2,4,1,5,2,0.5714285714285714,0,26,0.8076923076923077,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3
71,C=CC1C2CCOC(=O)C2=COC1OC3C(C(C(C(O3)CO)O)O)OC(=O)C4=C(C=C(C=C4C5=CC(=CC=C5)O)O)O,586.55,1.0569,201.67,6,13,7,5,2,0.3793103448275862,0,42,0.6666666666666666,O=C1OCCC2CC(OC3OCCCC3OC(=O)c3ccccc3-c3ccccc3)OC=C12
72,CCC(C)C(=O)C1=C(C(C(=O)C(C1=O)CC=C(C)C)(CC=C(C)C)O)O,362.47,3.6254,91.67,2,5,7,1,0,0.5714285714285714,0,26,0.23076923076923078,O=C1C=CCC(=O)C1
73,CC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,348.44,3.8621,94.83000000000001,3,5,6,1,0,0.5,0,25,0.24,O=C1C=CC=CC1
74,CC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O,400.56,6.4737,74.60000000000001,2,4,8,1,0,0.52,0,29,0.20689655172413793,O=C1C=CC=CC1
75,CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)OC)O)C,354.4,4.3216,75.99000000000001,2,5,4,3,2,0.2857142857142857,0,26,0.6153846153846154,O=C1CC(c2ccccc2)Oc2ccccc21
76,CC(=CCC1=C(C=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)OC)O)C,354.4,4.2168,86.99000000000001,3,5,6,2,2,0.19047619047619047,0,26,0.46153846153846156,O=C(C=Cc1ccccc1)c1ccccc1
77,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,271.4,3.3834,12.47,0,2,1,4,1,0.6666666666666666,0,20,0.85,c1ccc2c(c1)CC1NCCC23CCCCC13
78,C(#N)[S-].[Na+],80.08,-2.98162,23.79,0,2,0,0,0,0.0,0,4,0.0,
79,CC(C)CC(=O)C1=C(C(C(C1=O)CC=C(C)C)(C(=O)CC=C(C)C)O)O,362.47,3.6254,91.67,2,5,8,1,0,0.5714285714285714,0,26,0.19230769230769232,O=C1C=CCC1
80,CC(C)C(=O)C1=C(C(C(C1=O)CC=C(C)C)(C(=O)CC=C(C)C)O)O,348.44,3.2353,91.67,2,5,7,1,0,0.55,0,25,0.2,O=C1C=CCC1
81,CCC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O,414.59,6.8638,74.60000000000001,2,4,9,1,0,0.5384615384615384,0,30,0.2,O=C1C=CC=CC1
82,CC(C)C(=O)C1=C(C(C(C1=O)CC=C(C)C)(C(=O)CC=C(C)C)O)O,348.44,3.2353,91.67,2,5,7,1,0,0.55,0,25,0.2,O=C1C=CCC1
83,CC(C)CC(=O)C1=C(C(C(C1=O)CC=C(C)C)(C(=O)CC=C(C)C)O)O,362.47,3.6254,91.67,2,5,8,1,0,0.5714285714285714,0,26,0.19230769230769232,O=C1C=CCC1
84,CCC(C)C(=O)C1=C(C(C(C1=O)CC=C(C)C)(C(=O)CC=C(C)C)O)O,362.47,3.6254,91.67,2,5,8,1,0,0.5714285714285714,0,26,0.19230769230769232,O=C1C=CCC1
85,CCC(C)C(=O)C1=C(C(C(C1=O)CC=C(C)C)(C(=O)CC=C(C)C)O)O,362.47,3.6254,91.67,2,5,8,1,0,0.5714285714285714,0,26,0.19230769230769232,O=C1C=CCC1
86,C1CCC(CC1)NS(=O)(=O)[O-].[Na+],201.22,-2.6271,69.23,1,3,2,1,0,1.0,0,12,0.5,C1CCCCC1
87,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,319.88,4.8106,28.16,1,3,8,2,2,0.5,0,22,0.45454545454545453,c1ccc2ncccc2c1
88,CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)O)C,340.38,4.0186,86.99000000000001,3,5,3,3,2,0.25,0,25,0.64,O=C1CC(c2ccccc2)Oc2ccccc21
89,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C,292.29,-0.062,85.36,1,6,1,5,0,0.7333333333333333,0,21,0.6666666666666666,O=C1OC2CC1C1CC3OC34C(=O)OC2C14
90,CC1C2CC2(CC1=O)C(C)C,152.24,2.2576,17.07,0,1,1,2,0,0.9,0,11,0.5454545454545454,O=C1CC2CC2C1
91,COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC,394.47,2.1097,51.24000000000001,0,5,2,7,1,0.6086956521739131,0,29,0.8275862068965517,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46
92,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,399.44,2.8716,83.09000000000002,1,6,5,3,2,0.36363636363636365,0,29,0.5517241379310345,O=c1cccc2c(c1)CCCc1ccccc1-2
93,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,248.31,1.6838,86.18,2,4,2,2,2,0.0,0,17,0.7058823529411765,O=S(=O)(c1ccccc1)c1ccccc1
94,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C.C1=CC=C(C=C1)C(=O)[O-],446.59,4.34884,69.23,1,3,8,3,3,0.2857142857142857,0,33,0.5454545454545454,O=C(C[NH2+]Cc1ccccc1)Nc1ccccc1.c1ccccc1
95,C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.[O-]S(=O)(=O)[O-].[Fe+2],692.54,7.0085,157.6,0,10,0,9,9,0.0,0,48,0.875,c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12
96,C1=CC2=C(C(=C1)OCC(COC3=CC4=C(C=C3)OC(=CC4=O)C(=O)O)O)C(=O)C=C(O2)C(=O)O,468.37,2.1145,173.71,3,9,8,4,4,0.13043478260869565,0,34,0.5882352941176471,O=c1ccoc2ccc(OCCCOc3cccc4occc(=O)c34)cc12
97,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,556.7,4.1902,138.20000000000002,3,8,5,4,0,0.6875,0,40,0.425,O=C1C=CC2C(=CCC3C4CCCC4CC(=O)C23)C1
98,CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C,281.35,1.0415,83.47,2,4,3,2,0,0.8,0,20,0.6,O=C1CC(CCC2CCCCC2=O)CC(=O)N1
99,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,733.94,1.7856,193.91,5,14,7,3,0,0.9459459459459459,0,51,0.5098039215686274,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1
100,C1CN2CC3=CCOC4CC(=O)N5C6C4C3CC2C61C7=CC=CC=C75,334.42,2.0925,32.78,0,3,0,7,1,0.5714285714285714,0,25,0.96,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46
101,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,337.46,-0.768,175.83,4,6,7,1,1,0.375,0,20,0.25,c1cscn1
102,C1=CC=C(C=C1)C(C#N)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O,457.43,-3.10802,202.32,7,12,7,3,1,0.65,0,32,0.5625,c1ccc(COC2CCCC(COC3CCCCO3)O2)cc1
103,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,272.25,-1.4291,119.61000000000001,5,7,3,2,1,0.5,0,19,0.631578947368421,c1ccc(OC2CCCCO2)cc1
104,C1=CC=C(C(=C1)C=O)OC2C(C(C(C(O2)CO)O)O)O,284.26,-1.3222,116.45000000000002,4,7,4,2,1,0.46153846153846156,0,20,0.6,c1ccc(OC2CCCCO2)cc1
106,C=CCC(=NOS(=O)(=O)[O-])SC1C(C(C(C(O1)CO)O)O)O.[K+],397.47,-5.1101,168.93999999999997,4,11,6,1,0,0.7,0,23,0.2608695652173913,C1CCOCC1
107,CC(=O)NC(=S)N,118.16,-0.6339,55.120000000000005,2,2,0,0,0,0.3333333333333333,0,7,0.0,
108,C=CCN=C=S,99.16,1.2752,12.36,0,2,2,0,0,0.25,0,6,0.0,
109,C1CCC(=O)NCC1,113.16,0.6766,29.1,1,1,0,1,0,0.8333333333333334,0,8,0.875,O=C1CCCCCN1
110,CN(C)C=S,89.16,0.5052,3.24,0,1,1,0,0,0.6666666666666666,0,5,0.0,
111,CCC1=NC=CN=C1,108.14,1.039,25.78,0,2,1,1,1,0.3333333333333333,0,8,0.75,c1cnccn1
112,CCNC(=S)N,104.18,-0.1605,38.05,2,1,1,0,0,0.6666666666666666,0,6,0.0,
113,C1CNC(=S)N1,102.16,-0.5359,24.06,2,1,0,1,0,0.6666666666666666,0,6,0.8333333333333334,S=C1NCCN1
114,CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,470.52,3.1374,104.57000000000002,0,8,1,7,1,0.7307692307692307,0,34,0.7941176470588235,O=C1CC2OCC3CC(=O)C4C(CCC5C(c6ccoc6)OC(=O)C6OC654)C32CO1
115,CN1C=CNC1=S,114.17,1.08269,20.72,1,2,0,1,1,0.25,0,7,0.7142857142857143,S=c1[nH]cc[nH]1
117,CNC(=S)N,90.15,-0.5506,38.05,2,1,0,0,0,0.5,0,5,0.0,
118,C1=CC=C(C=C1)CCN=C=S,163.25,2.3319,12.36,0,2,3,1,1,0.2222222222222222,0,11,0.5454545454545454,c1ccccc1
119,C1=CC=C(C=C1)NC(=S)N,152.22,1.3421,38.05,2,1,1,1,1,0.0,0,10,0.6,c1ccccc1
120,CCCC1=CC(=O)NC(=S)N1,170.24,1.38499,48.65,2,2,2,1,1,0.42857142857142855,0,11,0.5454545454545454,O=c1cc[nH]c(=S)[nH]1
121,CC(=O)NC1=CC=C(C=C1)O,151.17,1.3506,49.33,2,2,1,1,1,0.125,0,11,0.5454545454545454,c1ccccc1
122,CC1=CC(=NS(=O)(=O)O1)[O-].[K+],201.24,-4.072,78.79,0,4,0,1,0,0.25,0,11,0.5454545454545454,O=S1(=O)N=CC=CO1
123,C1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C=C3C2C4C(C(C(C(O4)CO)O)O)O)CO)O,418.4,-0.8912,167.91,7,9,3,4,2,0.38095238095238093,0,30,0.6666666666666666,O=C1c2ccccc2C(C2CCCCO2)c2ccccc21
124,CC1C2C(CC1=O)C(=C)CC(C3C2OC(=O)C3=C)O,262.31,1.2463,63.60000000000001,1,4,0,3,0,0.6,0,19,0.6842105263157895,C=C1CCC2C(=C)C(=O)OC2C2CC(=O)CC12
125,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,183.19,0.1187,63.24,1,3,0,2,1,0.0,0,12,0.75,O=C1NS(=O)(=O)c2ccccc21
126,CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,350.46,1.9626,86.99000000000001,3,5,3,3,0,0.75,0,25,0.6,C=C1CCC2CCCCC2C1CC=C1CCOC1=O
127,CC1=CCCC(=CC2C(C(C1)OC(=O)C(=C)C(CO)O)C(=C)C(=O)O2)CO,378.42,0.9543,113.29000000000002,3,7,5,2,0,0.5,0,27,0.48148148148148145,C=C1C(=O)OC2C=CCCC=CCCC12
128,CC12CCC(C(=CCC3C(C1O)OC(=O)C3=C)C2)OO,280.32,1.8236,75.99000000000001,2,5,1,3,0,0.6666666666666666,0,20,0.7,C=C1C(=O)OC2CC3CCCC(=CCC12)C3
129,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,362.47,1.7816,94.83000000000001,3,5,2,4,0,0.8095238095238095,0,26,0.6538461538461539,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
130,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,269.39,3.66262,12.47,0,2,6,2,2,0.3333333333333333,0,20,0.6,c1ccc(Cc2ccccc2)cc1
131,CC1=CC(C2C(CC(=C)C(CC1)O)OC(=O)C2=C)O,264.32,1.4924,66.76,2,4,0,2,0,0.5333333333333333,0,19,0.6842105263157895,C=C1CCCC=CCC2C(=C)C(=O)OC2C1
138,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O,276.28,0.187,99.13000000000002,1,7,8,0,0,0.75,0,19,0.0,
144,CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O,262.7,3.48522,62.22,2,3,3,2,2,0.07692307692307693,0,18,0.6666666666666666,c1ccc(Nc2ccccn2)cc1
181,C1=C(C=C(C(=C1I)O)C(=O)O)I,389.91,2.2996,57.53,2,2,1,1,1,0.0,0,12,0.5,c1ccccc1
188,CS(=O)C,78.14,-0.0053,17.07,0,1,0,0,0,1.0,0,4,0.0,
221,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,342.3,-5.3972,189.52999999999997,8,11,4,2,0,1.0,0,23,0.5217391304347826,C1CCC(COC2CCCCO2)OC1
282,CC(C)(C#N)OC1C(C(C(C(O1)CO)O)O)O,247.25,-1.89492,123.17000000000002,4,7,3,1,0,0.9,0,17,0.35294117647058826,C1CCOCC1
315,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,216.19,2.5478,52.58,0,4,1,3,3,0.08333333333333333,0,16,0.8125,O=c1ccc2cc3ccoc3cc2o1
323,CC1=CC(=O)NC(=S)N1,142.18,0.74091,48.65,2,2,0,1,1,0.2,0,9,0.6666666666666666,O=c1cc[nH]c(=S)[nH]1
348,CC(=O)OC1CC(=O)OC(C2C1(C3CCC4(C(OC(=O)C5C4(C3(C(=O)C2)C)O5)C6=COC=C6)C)C)(C)C,514.57,3.6902,121.64,0,9,2,6,1,0.7142857142857143,0,37,0.6756756756756757,O=C1CCC2C(CO1)CC(=O)C1C2CCC2C(c3ccoc3)OC(=O)C3OC321
352,CC=C1C(C(=COC1OC2C(C(C(C(O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O,540.52,-0.6342,201.66999999999996,6,13,9,3,1,0.52,0,38,0.47368421052631576,C=C1C(CC(=O)OCCc2ccccc2)C=COC1OC1CCCCO1
444,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,302.24,1.988,131.36,5,7,1,3,3,0.0,0,22,0.7272727272727273,O=c1cc(-c2ccccc2)oc2ccccc12
461,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,286.28,-1.6424,119.61000000000001,5,7,4,2,1,0.5384615384615384,0,20,0.6,c1ccc(OC2CCCCO2)cc1
463,CC1C2C(CC3(C=CC(=O)C(=C3C2OC1=O)C)C)O,262.31,1.3904,63.60000000000001,1,4,0,3,0,0.6,0,19,0.6842105263157895,O=C1C=CC2CCC3CC(=O)OC3C2=C1
465,CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,246.31,2.4196,43.370000000000005,0,3,0,3,0,0.6,0,18,0.7222222222222222,O=C1C=CC2CCC3CC(=O)OC3C2=C1
467,CCCC(C)C1(C(=O)NC(=O)[N-]C1=O)CC=C.[Na+],260.27,-0.8608,77.34,1,3,5,1,0,0.5833333333333334,0,18,0.3333333333333333,O=C1CC(=O)NC(=O)[N-]1
482,CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,678.59,-0.8292,238.08999999999997,0,19,13,2,0,0.7142857142857143,0,47,0.23404255319148937,C1CCC(OC2CCCO2)OC1
514,CN1C2=C(C(=O)N(C1=O)C)NC=N2,180.17,-1.0397,72.68,1,5,0,2,2,0.2857142857142857,0,13,0.6923076923076923,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
520,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],337.28,-1.96646,75.91,2,5,4,2,2,0.4166666666666667,0,20,0.55,c1ncc(C[n+]2ccsc2)cn1
539,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,302.37,2.3849,78.9,0,6,11,0,0,0.8,0,21,0.0,
545,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,392.58,4.4779,77.76,3,3,4,4,0,0.9583333333333334,0,28,0.6071428571428571,C1CCC2C(C1)CCC1C3CCCC3CCC21
567,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OCC)O,340.47,3.7873,45.59,1,4,5,5,2,0.5714285714285714,0,25,0.72,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1
634,CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,392.58,4.4779,77.76,3,3,4,4,0,0.9583333333333334,0,28,0.6071428571428571,C1CCC2C(C1)CCC1C3CCCC3CCC21
641,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,515.87,2.9534,183.68,7,5,8,2,2,0.5,0,32,0.3125,c1ccc2ncccc2c1
644,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,272.26,2.5099,86.99000000000001,3,5,1,3,2,0.13333333333333333,0,20,0.8,O=C1CC(c2ccccc2)Oc2ccccc21
645,C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O,256.25,-1.1347,99.38000000000001,4,6,3,2,1,0.5,0,18,0.6666666666666666,c1ccc(OC2CCCCO2)cc1
657,C=C1CC(C2C(C3C1CC(C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO,346.38,1.0576,93.06000000000002,2,6,3,3,0,0.47368421052631576,0,25,0.52,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12
672,C1=CC(=CC2=C1C=CC(=O)O2)O,162.14,1.4986,50.44,1,3,0,2,2,0.0,0,12,0.8333333333333334,O=c1ccc2ccccc2o1
674,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,361.37,1.544,75.01,1,6,2,4,2,0.4444444444444444,0,26,0.7307692307692307,O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2
675,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,235.33,1.3404,58.36,2,3,6,1,1,0.46153846153846156,0,17,0.35294117647058826,c1ccccc1
676,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4,351.41,1.5594,68.78,1,5,2,4,2,0.3157894736842105,0,26,0.8076923076923077,O=C1Nc2cccnc2N(C(=O)CN2CCNCC2)c2ccccc21
683,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],173.17,2.748,43.14,0,2,1,2,2,0.0,0,13,0.7692307692307693,c1ccc2ccccc2c1
705,C1=C(NC=N1)CC(C(=O)O)N,155.16,-0.6359,92.0,3,3,3,1,1,0.3333333333333333,0,11,0.45454545454545453,c1c[nH]cn1
722,CCC(=O)OCC(COC(=O)CC)OC(=O)CC,260.29,1.2146,78.9,0,6,8,0,0,0.75,0,18,0.0,
732,CC1(C2CCC(C2)(C1=O)C)C,152.24,2.4017,17.07,0,1,0,2,0,0.9,0,11,0.6363636363636364,O=C1CC2CCC1C2
738,CC1(C2CCC1(C(=O)C2)C)C,152.24,2.4017,17.07,0,1,0,2,0,0.9,0,11,0.6363636363636364,O=C1CC2CCC1C2
747,C(CS(=O)(=O)O)N,125.15,-1.1671,80.39,2,3,2,0,0,1.0,0,7,0.0,
749,CN1C=NC2=C1C(=O)NC(=O)N2C,180.17,-1.0397,72.68,1,5,0,2,2,0.2857142857142857,0,13,0.6923076923076923,O=c1[nH]c(=O)c2[nH]cnc2[nH]1
